regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000053,20000617,5ZAB-N,288083433850227008.0000000000,73639635847405696.0000000000,254027776522711008.0000000000,283907050510753984.0000000000,292259817189699968.0000000000,65139544306819296.0000000000,82139727387992000.0000000000,-266098846248652992.0000000000,-241956706796769984.0000000000,None,1.20711e+16
10000053,20000618,N4TD-6,282245613757199008.0000000000,47231387116729200.0000000000,264957831553220000.0000000000,276213073123511008.0000000000,288278154390886016.0000000000,38139060919359696.0000000000,56323713314098800.0000000000,-274247917056040000.0000000000,-255667746050400000.0000000000,None,9.29009e+15
10000054,20000619,Anama,-322462791638537984.0000000000,7249403267726650.0000000000,-38510404670607400.0000000000,-329278466681089024.0000000000,-315647116595987008.0000000000,-2519552609569930.0000000000,17018359145023200.0000000000,31498629681827700.0000000000,45522179659387200.0000000000,500003,9.76896e+15
10000054,20000620,Afinoo,-346653780431841024.0000000000,28567283268118000.0000000000,-51150670389535800.0000000000,-362163961558865984.0000000000,-331143599304814976.0000000000,21499083220304900.0000000000,35635483315931100.0000000000,40063203135806704.0000000000,62238137643265000.0000000000,500003,1.55102e+16
10000054,20000621,Mareerieh,-355094784913307008.0000000000,23463759045074800.0000000000,-70076395314866704.0000000000,-359319281910808000.0000000000,-350870287915806976.0000000000,16734240388200600.0000000000,30193277701948900.0000000000,59235966688538000.0000000000,80916823941195296.0000000000,500003,1.08404e+16
10000054,20000622,Mayonhen,-367762346305771008.0000000000,8425247534053260.0000000000,-48784374044315200.0000000000,-371059485625966016.0000000000,-364465206985577024.0000000000,-3276113504517500.0000000000,20126608572624000.0000000000,42315569793608000.0000000000,55253178295022496.0000000000,500003,1.17014e+16
10000054,20000623,Ombil,-357172986008601024.0000000000,43108324599499600.0000000000,-40478884185523104.0000000000,-364430188479272000.0000000000,-349915783537929984.0000000000,29614445412933900.0000000000,56602203786065200.0000000000,30727737035593000.0000000000,50230031335453104.0000000000,500003,1.34939e+16
10000054,20000624,Tid,-372608568892929024.0000000000,16243179757589300.0000000000,-72588389973132704.0000000000,-377262204420260992.0000000000,-367954933365598016.0000000000,6062503382925500.0000000000,26423856132253200.0000000000,65426476825451696.0000000000,79750303120813792.0000000000,500003,1.01807e+16
10000054,20000625,Helab,-376280994757248000.0000000000,33360554883149700.0000000000,-76490352568880608.0000000000,-385331939187764992.0000000000,-367230050326732032.0000000000,24381842942400700.0000000000,42339266823898800.0000000000,69599137609508096.0000000000,83381567528253200.0000000000,500003,9.05094e+15
10000054,20000626,Leseasesh,-383678359526662016.0000000000,-663179001114958.0000000000,-86789004102446704.0000000000,-394212720171264000.0000000000,-373143998882060992.0000000000,-9523330869896060.0000000000,8196972867666140.0000000000,76950978323810800.0000000000,96627029881082496.0000000000,500003,1.05344e+16
10000054,20000627,Maal,-403308555971104000.0000000000,10103417521274700.0000000000,-87696090039032000.0000000000,-409863019454873024.0000000000,-396754092487334976.0000000000,-189598997735666.0000000000,20396434040285100.0000000000,77979028915321600.0000000000,97413151162742304.0000000000,500003,1.0293e+16
10000054,20000628,Fabai,-394678922403758016.0000000000,-5883182983731610.0000000000,-117030226702859008.0000000000,-406728392480592000.0000000000,-382629452326924992.0000000000,-10268796837814400.0000000000,-1497569129648830.0000000000,106810697861262000.0000000000,127249755544456000.0000000000,500003,1.20495e+16
10000054,20000629,Selonat,-413892030804225984.0000000000,20900535780015100.0000000000,-78527009653782096.0000000000,-419073239225921984.0000000000,-408710822382529984.0000000000,16391482712372100.0000000000,25409588847658100.0000000000,69309992173130200.0000000000,87744027134434096.0000000000,500003,9.21702e+15
10000055,20000630,JE7-F2,-121499926800416992.0000000000,87930667961494896.0000000000,357429047789041024.0000000000,-132267318671132000.0000000000,-110732534929703008.0000000000,76160123283808608.0000000000,99701212639181296.0000000000,-361301211550353984.0000000000,-353556884027726976.0000000000,None,1.17705e+16
10000055,20000631,8-IL7S,-119486572470114000.0000000000,74849599214287104.0000000000,379980390755038016.0000000000,-128946313798216992.0000000000,-110026831142010000.0000000000,65522804867588704.0000000000,84176393560985408.0000000000,-390535659506590976.0000000000,-369425122003484992.0000000000,None,1.05553e+16
10000055,20000632,304-QS,-143442782791504000.0000000000,61214880764812000.0000000000,372305938390433024.0000000000,-152250054343880992.0000000000,-134635511239128000.0000000000,47844130447986496.0000000000,74585631081637600.0000000000,-380456804262982016.0000000000,-364155072517884992.0000000000,None,1.33708e+16
10000055,20000633,0C-PZ4,-124603379214982000.0000000000,75411472214599296.0000000000,401456106517481024.0000000000,-142434529425679008.0000000000,-106772229004284992.0000000000,61996257541022800.0000000000,88826686888175808.0000000000,-405483234517350976.0000000000,-397428978517609984.0000000000,None,1.78312e+16
10000055,20000634,GP-GIU,-103208316363187008.0000000000,85150549206906800.0000000000,414835573505350976.0000000000,-107962203394379008.0000000000,-98454429331994304.0000000000,73244884745267008.0000000000,97056213668546496.0000000000,-426404083552036992.0000000000,-403267063458665024.0000000000,None,1.19057e+16
10000055,20000635,E-312G,-146239370848296000.0000000000,75920742925540000.0000000000,413059532075182976.0000000000,-158797146286776000.0000000000,-133681595409816000.0000000000,64524577903777296.0000000000,87316907947302704.0000000000,-421931396582916992.0000000000,-404187667567449024.0000000000,None,1.25578e+16
10000055,20000636,BZ-10K,-162415286111763008.0000000000,52435470500700096.0000000000,410680348405105024.0000000000,-178796552533225984.0000000000,-146034019690300992.0000000000,44661160380584600.0000000000,60209780620815600.0000000000,-413499293864705984.0000000000,-407861402945505024.0000000000,None,1.63813e+16
10000055,20000637,C-ULS4,-115517000619030000.0000000000,45899826698416200.0000000000,411192221828617984.0000000000,-119806601872828992.0000000000,-111227399365231008.0000000000,37841325483938600.0000000000,53958327912893800.0000000000,-420271372339160000.0000000000,-402113071318075008.0000000000,None,9.07915e+15
10000055,20000638,Q5KW-Z,-163381774761176000.0000000000,54716533771315600.0000000000,391282804309849024.0000000000,-179641646153295008.0000000000,-147121903369056992.0000000000,44057715249020704.0000000000,65375352293610496.0000000000,-401763621954611968.0000000000,-380801986665086016.0000000000,None,1.62599e+16
10000055,20000639,BI-NFW,-99329031191886704.0000000000,61976244505978800.0000000000,441995866623020992.0000000000,-109180560429439008.0000000000,-89477501954334096.0000000000,52722764698390200.0000000000,71229724313567296.0000000000,-455077558613380992.0000000000,-428914174632660992.0000000000,None,1.30817e+16
10000055,20000640,XPBM-F,-190367622757190016.0000000000,62088932918031800.0000000000,408515660431217984.0000000000,-193948676809051008.0000000000,-186786568705328992.0000000000,55742355478088000.0000000000,68435510357975600.0000000000,-415519832137795008.0000000000,-401511488724641984.0000000000,None,7.00417e+15
10000055,20000641,KWCZ-A,-166654857252433984.0000000000,74082256481258704.0000000000,432829493549721984.0000000000,-173237247259086016.0000000000,-160072467245782016.0000000000,60220970943190304.0000000000,87943542019327008.0000000000,-438640108091827968.0000000000,-427018879007616000.0000000000,None,1.38613e+16
10000055,20000642,LIB-F9,-192334882877540992.0000000000,46799255790372496.0000000000,408365684122585984.0000000000,-206281149370144992.0000000000,-178388616384936992.0000000000,42519808267375904.0000000000,51078703313369200.0000000000,-412602731871422016.0000000000,-404128636373750016.0000000000,None,1.39463e+16
10000055,20000643,T-RQ7S,-103347765050236000.0000000000,53286156410425696.0000000000,468006802398913024.0000000000,-106593649345747008.0000000000,-100101880754724992.0000000000,42643785336176800.0000000000,63928527484674704.0000000000,-472860102256057024.0000000000,-463153502541769024.0000000000,None,1.06424e+16
10000056,20000644,1ANT-J,-13427359251370500.0000000000,-20229474073410400.0000000000,-362522945368286976.0000000000,-21904892916069800.0000000000,-4949825586671120.0000000000,-29826763325335900.0000000000,-10632184821484900.0000000000,356504500417276992.0000000000,368541390319297024.0000000000,None,9.59729e+15
10000056,20000645,AV-SCL,2605131419147980.0000000000,-41318080924275104.0000000000,-375018180406491008.0000000000,-5722778144983280.0000000000,10933040983279200.0000000000,-61719366976836704.0000000000,-20916794871713600.0000000000,366069996159622976.0000000000,383966364653358976.0000000000,None,2.04013e+16
10000056,20000646,I-3ODK,19330653740019100.0000000000,-20960381400434500.0000000000,-364920785955294016.0000000000,5862571683285470.0000000000,32798735796752700.0000000000,-35422950364941900.0000000000,-6497812435927140.0000000000,358505822654830016.0000000000,371335749255758016.0000000000,None,1.44626e+16
10000056,20000647,C45-9Y,36478954381167800.0000000000,7428730442240000.0000000000,-358364851104742016.0000000000,12068505871091700.0000000000,60889402891243904.0000000000,-2812811639940870.0000000000,17670272524420900.0000000000,347108005745660032.0000000000,369621696463824000.0000000000,None,2.44104e+16
10000056,20000648,L-H07K,39157771566001800.0000000000,-5531995139603880.0000000000,-350990410213614976.0000000000,27722794395633500.0000000000,50592748736370096.0000000000,-12776134641524900.0000000000,1712144362317170.0000000000,346523137869630016.0000000000,355457682557600000.0000000000,None,1.1435e+16
10000056,20000649,JQA8-6,28580668666264200.0000000000,-20100301275776000.0000000000,-376369629829032000.0000000000,19595122763659500.0000000000,37566214568868896.0000000000,-27841466749376100.0000000000,-12359135802175900.0000000000,371284222028798016.0000000000,381455037629265024.0000000000,None,8.98555e+15
10000056,20000650,3-U491,-3545908412306690.0000000000,-47538841307943904.0000000000,-389233368413188992.0000000000,-11587502620259700.0000000000,4495685795646360.0000000000,-59139447368642000.0000000000,-35938235247245700.0000000000,373629343581366016.0000000000,404837393245011008.0000000000,None,1.5604e+16
10000056,20000651,OFQ-HG,22222129482899600.0000000000,-46960101218234496.0000000000,-420282907847028992.0000000000,9743937457828410.0000000000,34700321507970700.0000000000,-53408401527742800.0000000000,-40511800908726200.0000000000,409734480945233984.0000000000,430831334748824000.0000000000,None,1.24782e+16
10000056,20000652,YZKE-Q,56873201620975104.0000000000,15344063639820500.0000000000,-338718234219339008.0000000000,48326834478725696.0000000000,65419568763224400.0000000000,1121682450851010.0000000000,29566444828789900.0000000000,332194242719670976.0000000000,345242225719006016.0000000000,None,1.42224e+16
10000056,20000653,RHG-4O,74721995345896192.0000000000,7618882540896970.0000000000,-384149108278275008.0000000000,64471994520043696.0000000000,84971996171748608.0000000000,-2038280311591550.0000000000,17276045393385500.0000000000,376974787840278016.0000000000,391323428716272000.0000000000,None,1.025e+16
10000056,20000654,42-WDG,40838813348414096.0000000000,-47096687422784496.0000000000,-448965961498033984.0000000000,27239338562077100.0000000000,54438288134751104.0000000000,-55857871130499104.0000000000,-38335503715070000.0000000000,437535436128793984.0000000000,460396486867273984.0000000000,None,1.35995e+16
10000056,20000655,3-PC31,25735062060310300.0000000000,-39257442096914096.0000000000,-467442680779873984.0000000000,18731184627059600.0000000000,32738939493561000.0000000000,-48597726992054096.0000000000,-29917157201774100.0000000000,462314529805049984.0000000000,472570831754697984.0000000000,None,9.34028e+15
10000057,20000656,Crown,-344497243824534016.0000000000,19351018316219800.0000000000,78759956276169792.0000000000,-355158083068364032.0000000000,-333836404580705024.0000000000,10399105765086400.0000000000,28302930867353200.0000000000,-81961824666018304.0000000000,-75558087886321200.0000000000,500014,1.06608e+16
10000057,20000657,Heart,-368294200875547008.0000000000,25215374476766000.0000000000,86546324396075904.0000000000,-379917872424763008.0000000000,-356670529326332032.0000000000,17300072345094700.0000000000,33130676608437300.0000000000,-94821818625220896.0000000000,-78270830166931008.0000000000,500014,1.16237e+16
10000057,20000658,Belt,-381584532526156032.0000000000,8454685496211170.0000000000,92134435332881200.0000000000,-389793031794345024.0000000000,-373376033257968000.0000000000,-1689175676035270.0000000000,18598546668457600.0000000000,-99703199496792992.0000000000,-84565671168969408.0000000000,500014,1.01439e+16
10000057,20000659,Wield,-391347794533235968.0000000000,32489136564800000.0000000000,79275993664516704.0000000000,-397019615145006976.0000000000,-385675973921464000.0000000000,22284873674529600.0000000000,42693399455070400.0000000000,-82400909626665904.0000000000,-76151077702367504.0000000000,500014,1.02043e+16
